https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1635984000000,2021-11-04 00:00:00,ADA/USDT,2.06510,2.10620,1.93100,1.98370,381582737,767547809.02350,1041692
1635897600000,2021-11-03 00:00:00,ADA/USDT,1.97260,2.14640,1.95110,2.06500,767275327,1587411443.62410,1819827
1635811200000,2021-11-02 00:00:00,ADA/USDT,1.94960,1.99840,1.93610,1.97250,273425878,539144495.83090,773095
1635724800000,2021-11-01 00:00:00,ADA/USDT,1.96760,2.02160,1.91270,1.94960,292395245,573984073.18570,873660
1635638400000,2021-10-31 00:00:00,ADA/USDT,1.95800,2.03150,1.91860,1.96750,257834703,506445821.71340,821326
1635552000000,2021-10-30 00:00:00,ADA/USDT,2.01800,2.02060,1.92500,1.95790,226887951,448616193.46970,704346
1635465600000,2021-10-29 00:00:00,ADA/USDT,1.98800,2.04910,1.98040,2.01780,281408058,565714312.04610,880057
1635379200000,2021-10-28 00:00:00,ADA/USDT,1.91300,2.05990,1.90510,1.98780,462974055,919139573.99750,1313577
1635292800000,2021-10-27 00:00:00,ADA/USDT,2.14030,2.15960,1.78310,1.91280,890913218,1770844123.27212,1920945
1635206400000,2021-10-26 00:00:00,ADA/USDT,2.14650,2.20700,2.12150,2.14030,391197910,849488314.31880,1035748
1635120000000,2021-10-25 00:00:00,ADA/USDT,2.12180,2.18120,2.11640,2.14650,249857792,537371451.27730,795397
1635033600000,2021-10-24 00:00:00,ADA/USDT,2.16910,2.17180,2.09130,2.12190,231533837,492837241.24910,731167
1634947200000,2021-10-23 00:00:00,ADA/USDT,2.15870,2.17740,2.13380,2.16910,189049017,407904954.41120,638281
1634860800000,2021-10-22 00:00:00,ADA/USDT,2.13770,2.21100,2.12500,2.15890,324677002,704368256.42530,963036
1634774400000,2021-10-21 00:00:00,ADA/USDT,2.19240,2.30180,2.12430,2.13760,645105347,1435090366.68210,1644329
1634688000000,2021-10-20 00:00:00,ADA/USDT,2.11210,2.21020,2.09390,2.19240,358032674,774254312.54770,965055
1634601600000,2021-10-19 00:00:00,ADA/USDT,2.13010,2.15940,2.09410,2.11210,215719676,458286322.92340,709943
1634515200000,2021-10-18 00:00:00,ADA/USDT,2.16120,2.17810,2.10710,2.13020,216449331,463196362.64500,704288
1634428800000,2021-10-17 00:00:00,ADA/USDT,2.18070,2.19170,2.09000,2.16120,254593935,548616462.23690,809609
1634342400000,2021-10-16 00:00:00,ADA/USDT,2.21970,2.25370,2.17050,2.18080,261827352,579627690.18230,807995
1634256000000,2021-10-15 00:00:00,ADA/USDT,2.17480,2.24620,2.13530,2.21990,475673797,1044550413.92840,1222419
1634169600000,2021-10-14 00:00:00,ADA/USDT,2.19130,2.22690,2.15680,2.17480,290475991,635245698.55330,891359
1634083200000,2021-10-13 00:00:00,ADA/USDT,2.11930,2.20350,2.07910,2.19130,321466835,685888784.06250,966009
1633996800000,2021-10-12 00:00:00,ADA/USDT,2.17060,2.17250,2.07000,2.11970,363424765,770210573.54320,1055839
1633910400000,2021-10-11 00:00:00,ADA/USDT,2.18830,2.25240,2.08400,2.17050,294625433,646262982.19160,967226
1633824000000,2021-10-10 00:00:00,ADA/USDT,2.27100,2.28000,2.15500,2.18830,262436051,586652738.68210,883018
1633737600000,2021-10-09 00:00:00,ADA/USDT,2.23850,2.30330,2.22080,2.27100,237744194,538830508.25680,778327
1633651200000,2021-10-08 00:00:00,ADA/USDT,2.28040,2.31570,2.21230,2.23840,307634701,699086041.73250,910453
1633564800000,2021-10-07 00:00:00,ADA/USDT,2.21190,2.37690,2.15200,2.28030,570491850,1299459193.32520,1565099
1633478400000,2021-10-06 00:00:00,ADA/USDT,2.23530,2.25430,2.11160,2.21190,432734570,952035797.73870,1273027
1633392000000,2021-10-05 00:00:00,ADA/USDT,2.19250,2.26000,2.17600,2.23500,311506959,691137821.53600,942121
1633305600000,2021-10-04 00:00:00,ADA/USDT,2.25350,2.25490,2.15030,2.19250,388906311,852877123.77960,1117970
1633219200000,2021-10-03 00:00:00,ADA/USDT,2.24870,2.31150,2.22040,2.25360,341118372,773925344.27920,1051340
1633132800000,2021-10-02 00:00:00,ADA/USDT,2.25570,2.32380,2.19290,2.24850,350148471,790819267.40020,1063082
1633046400000,2021-10-01 00:00:00,ADA/USDT,2.11500,2.27430,2.09010,2.25550,441595185,969878820.82710,1148972
1632960000000,2021-09-30 00:00:00,ADA/USDT,2.06460,2.13600,2.05000,2.11500,303148112,635739761.77950,918937
1632873600000,2021-09-29 00:00:00,ADA/USDT,2.03530,2.14200,2.01770,2.06460,345392775,717189619.11730,1045715
1632787200000,2021-09-28 00:00:00,ADA/USDT,2.12730,2.17280,2.02810,2.03530,390116563,819985801.82890,1131814
1632700800000,2021-09-27 00:00:00,ADA/USDT,2.20510,2.27690,2.12620,2.12700,360869205,796233609.14850,1125771
1632614400000,2021-09-26 00:00:00,ADA/USDT,2.29790,2.30000,2.14610,2.20510,520808079,1165284673.25850,1508372
1632528000000,2021-09-25 00:00:00,ADA/USDT,2.27770,2.45890,2.23510,2.29800,760930744,1790389620.21240,2103866
1632441600000,2021-09-24 00:00:00,ADA/USDT,2.32560,2.34350,2.06100,2.27770,924059145,2058538559.94920,2384365
1632355200000,2021-09-23 00:00:00,ADA/USDT,2.25570,2.34470,2.17830,2.32560,453276198,1017674648.13350,1326306
1632268800000,2021-09-22 00:00:00,ADA/USDT,1.98590,2.26730,1.96520,2.25560,601248439,1281860205.42480,1761437
1632182400000,2021-09-21 00:00:00,ADA/USDT,2.08000,2.22660,1.90730,1.98600,1003852590,2091120014.84080,2574432
1632096000000,2021-09-20 00:00:00,ADA/USDT,2.28340,2.29350,1.96790,2.08000,997046822,2113621923.97130,2560271
1632009600000,2021-09-19 00:00:00,ADA/USDT,2.37220,2.39800,2.25900,2.28340,336241522,785306289.78400,1204112
1631923200000,2021-09-18 00:00:00,ADA/USDT,2.35250,2.44170,2.31010,2.37220,276813490,660231488.49640,1105083
1631836800000,2021-09-17 00:00:00,ADA/USDT,2.41850,2.44280,2.31170,2.35240,329287550,782924122.28410,1249261
1631750400000,2021-09-16 00:00:00,ADA/USDT,2.50550,2.52000,2.38140,2.41850,443881213,1087610578.85840,1508141
1631664000000,2021-09-15 00:00:00,ADA/USDT,2.39760,2.58210,2.35700,2.50590,624460081,1544128722.28330,1895510
1631577600000,2021-09-14 00:00:00,ADA/USDT,2.40040,2.43920,2.32000,2.39750,438087417,1045788258.56790,1517310
1631491200000,2021-09-13 00:00:00,ADA/USDT,2.58120,2.59440,2.31000,2.40040,844052437,2043434713.45820,2519773
1631404800000,2021-09-12 00:00:00,ADA/USDT,2.63670,2.79000,2.50060,2.58120,1032750133,2709675249.96040,2904833
1631318400000,2021-09-11 00:00:00,ADA/USDT,2.38320,2.79930,2.36760,2.63670,1209350360,3200481511.31390,3142045
1631232000000,2021-09-10 00:00:00,ADA/USDT,2.51840,2.58680,2.27250,2.38310,672811331,1634930948.10180,2078918
1631145600000,2021-09-09 00:00:00,ADA/USDT,2.47000,2.62310,2.39000,2.51830,701751588,1777830836.41110,2111822
1631059200000,2021-09-08 00:00:00,ADA/USDT,2.51150,2.56370,2.20000,2.47000,1019815043,2454172416.62380,2706458
1630972800000,2021-09-07 00:00:00,ADA/USDT,2.83540,2.87900,1.83330,2.51150,1779419444,4491960356.63268,4225369
1630886400000,2021-09-06 00:00:00,ADA/USDT,2.91480,2.93190,2.80000,2.83550,443515213,1271352263.25540,1464727
1630800000000,2021-09-05 00:00:00,ADA/USDT,2.83550,2.96260,2.82610,2.91480,442825738,1279795464.58510,1528599
1630713600000,2021-09-04 00:00:00,ADA/USDT,2.96720,2.97120,2.80200,2.83550,487360020,1411575198.10020,1495367
1630627200000,2021-09-03 00:00:00,ADA/USDT,2.96330,3.03630,2.90180,2.96700,536473107,1593995365.84110,1610947
1630540800000,2021-09-02 00:00:00,ADA/USDT,2.87350,3.10520,2.83640,2.96320,1027497049,3084268143.33740,2750746
1630454400000,2021-09-01 00:00:00,ADA/USDT,2.76960,2.90770,2.72030,2.87370,553913769,1566292478.56030,1673222
1630368000000,2021-08-31 00:00:00,ADA/USDT,2.73580,2.88490,2.70380,2.76970,711562182,1985308963.02550,1939689
1630281600000,2021-08-30 00:00:00,ADA/USDT,2.85240,2.88760,2.72200,2.73550,655290313,1841757895.67800,1882584
1630195200000,2021-08-29 00:00:00,ADA/USDT,2.85000,2.93800,2.72080,2.85230,799082488,2277668262.10960,2113444
1630108800000,2021-08-28 00:00:00,ADA/USDT,2.94940,2.95550,2.77610,2.84980,721351253,2053521213.13660,1979437
1630022400000,2021-08-27 00:00:00,ADA/USDT,2.53120,2.95000,2.49670,2.94950,1398428284,3829082384.23530,3237129
1629936000000,2021-08-26 00:00:00,ADA/USDT,2.74000,2.78940,2.47040,2.53090,1185853605,3079607411.97370,2847633
1629849600000,2021-08-25 00:00:00,ADA/USDT,2.72100,2.79890,2.60320,2.74020,1153462484,3134643779.38910,2834177
1629763200000,2021-08-24 00:00:00,ADA/USDT,2.91930,2.95150,2.58830,2.72110,1683830463,4684756125.39000,3525167
1629676800000,2021-08-23 00:00:00,ADA/USDT,2.70670,2.97870,2.68510,2.91950,1708628999,4879376690.33960,3514950
1629590400000,2021-08-22 00:00:00,ADA/USDT,2.43710,2.72260,2.43350,2.70640,1242275901,3204564170.34718,2645532
1629504000000,2021-08-21 00:00:00,ADA/USDT,2.45790,2.53390,2.37900,2.43710,855037601,2101245895.10240,1932779
1629417600000,2021-08-20 00:00:00,ADA/USDT,2.44600,2.58420,2.37380,2.45800,1692880724,4215397277.32910,3410469
1629331200000,2021-08-19 00:00:00,ADA/USDT,2.10550,2.45880,2.04610,2.44590,1632925276,3647707557.69600,3164283
1629244800000,2021-08-18 00:00:00,ADA/USDT,1.92510,2.16570,1.86730,2.10570,1122014771,2288940795.87378,2359610
1629158400000,2021-08-17 00:00:00,ADA/USDT,2.07310,2.14400,1.90600,1.92500,871572015,1777179745.13166,1924637
1629072000000,2021-08-16 00:00:00,ADA/USDT,2.16910,2.19880,2.04540,2.07300,687087079,1466604048.70380,1672625
1628985600000,2021-08-15 00:00:00,ADA/USDT,2.19020,2.25700,2.03000,2.16910,1008182636,2158948390.85310,2147737
1628899200000,2021-08-14 00:00:00,ADA/USDT,2.14110,2.25300,2.08300,2.19010,1620962973,3508399360.01330,2952826
1628812800000,2021-08-13 00:00:00,ADA/USDT,1.83460,2.15250,1.82410,2.14110,1831993666,3653680319.48728,3150102
1628726400000,2021-08-12 00:00:00,ADA/USDT,1.79550,1.87310,1.68040,1.83410,1041488426,1846553917.64564,2137029
1628640000000,2021-08-11 00:00:00,ADA/USDT,1.67950,1.89730,1.67110,1.79550,1195568067,2154299568.68590,2269949
1628553600000,2021-08-10 00:00:00,ADA/USDT,1.47580,1.70380,1.45810,1.67960,808623922,1276361272.13318,1633064
1628467200000,2021-08-09 00:00:00,ADA/USDT,1.42640,1.50080,1.39310,1.47580,431221124,627541600.79380,1078045
1628380800000,2021-08-08 00:00:00,ADA/USDT,1.47350,1.49710,1.40760,1.42640,433161032,630532786.54450,1044897
1628294400000,2021-08-07 00:00:00,ADA/USDT,1.40250,1.48700,1.39500,1.47360,523117210,758078492.89420,1178840
1628208000000,2021-08-06 00:00:00,ADA/USDT,1.38670,1.42600,1.36140,1.40240,388871087,541168047.04820,914459
1628121600000,2021-08-05 00:00:00,ADA/USDT,1.37640,1.39800,1.33670,1.38670,376164216,516206651.89770,923347
1628035200000,2021-08-04 00:00:00,ADA/USDT,1.36960,1.39390,1.32180,1.37640,427468082,581142828.40030,1000952
1627948800000,2021-08-03 00:00:00,ADA/USDT,1.30840,1.38290,1.26020,1.36960,577700036,769149402.03230,1226459
1627862400000,2021-08-02 00:00:00,ADA/USDT,1.31410,1.35000,1.29200,1.30840,308397718,407345877.48300,791205
1627776000000,2021-08-01 00:00:00,ADA/USDT,1.31870,1.38780,1.29700,1.31400,451896410,610773199.63010,1015901
1627689600000,2021-07-31 00:00:00,ADA/USDT,1.30990,1.33240,1.28620,1.31890,275255726,360606336.32470,787795
1627603200000,2021-07-30 00:00:00,ADA/USDT,1.28490,1.31730,1.24550,1.31010,386869233,496938253.75330,912404
1627516800000,2021-07-29 00:00:00,ADA/USDT,1.28720,1.29860,1.25450,1.28490,322688234,412352380.90790,862659
1627430400000,2021-07-28 00:00:00,ADA/USDT,1.27900,1.31740,1.25600,1.28710,433486943,557427447.46260,1077981
1627344000000,2021-07-27 00:00:00,ADA/USDT,1.25480,1.31500,1.21230,1.27900,527338572,664555834.63430,1181621
1627257600000,2021-07-26 00:00:00,ADA/USDT,1.22730,1.39950,1.22110,1.25470,949132922,1254770649.60570,1684814
1627171200000,2021-07-25 00:00:00,ADA/USDT,1.23250,1.23870,1.19010,1.22740,277873446,337718914.69740,811146
1627084800000,2021-07-24 00:00:00,ADA/USDT,1.20760,1.24890,1.19570,1.23240,344805903,419579773.28430,875323
1626998400000,2021-07-23 00:00:00,ADA/USDT,1.18520,1.20840,1.14580,1.20770,311228187,366388473.27940,884700
1626912000000,2021-07-22 00:00:00,ADA/USDT,1.17050,1.20770,1.14810,1.18510,356031278,418633930.59600,987316
1626825600000,2021-07-21 00:00:00,ADA/USDT,1.05320,1.22170,1.03560,1.17050,674733362,772618414.24240,1390997
1626739200000,2021-07-20 00:00:00,ADA/USDT,1.12140,1.13550,1.02000,1.05340,624696915,661552353.63260,1250387
1626652800000,2021-07-19 00:00:00,ADA/USDT,1.18080,1.19190,1.11500,1.12140,322573125,369603763.86710,929525
1626566400000,2021-07-18 00:00:00,ADA/USDT,1.17140,1.21780,1.16600,1.18080,275642829,328421682.99500,916093
1626480000000,2021-07-17 00:00:00,ADA/USDT,1.17010,1.19440,1.14860,1.17130,305716668,357446585.79260,965595
1626393600000,2021-07-16 00:00:00,ADA/USDT,1.22540,1.24470,1.16470,1.17030,381033264,457436503.17120,1066769
1626307200000,2021-07-15 00:00:00,ADA/USDT,1.26300,1.29000,1.20500,1.22530,328441574,405274809.27470,1065662
1626220800000,2021-07-14 00:00:00,ADA/USDT,1.26440,1.28870,1.19680,1.26300,468886621,582166207.05220,1172459
1626134400000,2021-07-13 00:00:00,ADA/USDT,1.31150,1.32160,1.24860,1.26440,330577585,424880114.12720,1012134
1626048000000,2021-07-12 00:00:00,ADA/USDT,1.34750,1.37350,1.29100,1.31160,285495428,381135707.74410,996204
1625961600000,2021-07-11 00:00:00,ADA/USDT,1.33560,1.36660,1.32240,1.34750,210485359,282398170.37670,854298
1625875200000,2021-07-10 00:00:00,ADA/USDT,1.35010,1.36570,1.31650,1.33560,263658055,352170767.21770,975853
1625788800000,2021-07-09 00:00:00,ADA/USDT,1.32670,1.37420,1.28500,1.35010,401053364,535012700.67120,1177480
1625702400000,2021-07-08 00:00:00,ADA/USDT,1.40310,1.40550,1.31840,1.32660,444468212,605858920.12390,1226178
1625616000000,2021-07-07 00:00:00,ADA/USDT,1.41450,1.44070,1.39820,1.40300,299969739,426716136.54890,1003280
1625529600000,2021-07-06 00:00:00,ADA/USDT,1.40270,1.45750,1.38710,1.41450,395905727,563190373.20310,1187664
1625443200000,2021-07-05 00:00:00,ADA/USDT,1.46090,1.46090,1.37460,1.40240,518271322,732574736.23490,1249776
1625356800000,2021-07-04 00:00:00,ADA/USDT,1.40360,1.49500,1.38020,1.46090,457987724,659618724.44390,1095933
1625270400000,2021-07-03 00:00:00,ADA/USDT,1.39410,1.44450,1.35680,1.40370,482493562,677357467.79890,1277392
1625184000000,2021-07-02 00:00:00,ADA/USDT,1.33060,1.39540,1.28360,1.39410,659411383,881750071.50420,1551082
1625097600000,2021-07-01 00:00:00,ADA/USDT,1.38520,1.38610,1.30150,1.33070,483812287,644713874.38960,1320164
1625011200000,2021-06-30 00:00:00,ADA/USDT,1.37300,1.39800,1.27950,1.38510,606668549,815381131.36670,1474639
1624924800000,2021-06-29 00:00:00,ADA/USDT,1.32550,1.41980,1.31800,1.37290,687541491,943122915.38360,1534961
1624838400000,2021-06-28 00:00:00,ADA/USDT,1.33730,1.35000,1.30330,1.32560,488979621,648355257.14160,1230816
1624752000000,2021-06-27 00:00:00,ADA/USDT,1.25030,1.34980,1.24050,1.33710,556720365,712157493.91660,1353314
1624665600000,2021-06-26 00:00:00,ADA/USDT,1.25090,1.29150,1.19600,1.25040,723521602,895535227.06480,1659869
1624579200000,2021-06-25 00:00:00,ADA/USDT,1.35980,1.39630,1.24260,1.25100,1115099105,1468418411.93110,2355677
1624492800000,2021-06-24 00:00:00,ADA/USDT,1.25000,1.39870,1.19900,1.35980,919252624,1225595997.33710,1859614
1624406400000,2021-06-23 00:00:00,ADA/USDT,1.15630,1.30890,1.10700,1.25000,898820039,1113733984.99950,1919535
1624320000000,2021-06-22 00:00:00,ADA/USDT,1.17330,1.26260,1.00000,1.15620,1738715142,1982966038.25470,2897036
1624233600000,2021-06-21 00:00:00,ADA/USDT,1.42640,1.43710,1.16610,1.17310,1102087131,1429400905.68280,2330290
1624147200000,2021-06-20 00:00:00,ADA/USDT,1.38290,1.45950,1.30520,1.42640,629768763,872318602.74210,1660243
1624060800000,2021-06-19 00:00:00,ADA/USDT,1.41520,1.44060,1.38210,1.38290,352294689,498727670.45280,1329404
1623974400000,2021-06-18 00:00:00,ADA/USDT,1.48100,1.49280,1.37300,1.41540,469641185,673293007.59710,1466655
1623888000000,2021-06-17 00:00:00,ADA/USDT,1.48440,1.53850,1.45540,1.48100,359356700,538320554.83790,1327078
1623801600000,2021-06-16 00:00:00,ADA/USDT,1.55480,1.57590,1.47340,1.48450,456293927,695112294.41120,1479009
1623715200000,2021-06-15 00:00:00,ADA/USDT,1.57570,1.61050,1.54350,1.55480,444113479,698925599.14780,1525699
1623628800000,2021-06-14 00:00:00,ADA/USDT,1.55620,1.59430,1.50520,1.57580,495878853,768675436.69840,1631183
1623542400000,2021-06-13 00:00:00,ADA/USDT,1.47810,1.57910,1.39950,1.55610,644605323,953669151.18270,1784736
1623456000000,2021-06-12 00:00:00,ADA/USDT,1.43660,1.49200,1.35600,1.47830,626011966,894931720.54540,1787588
1623369600000,2021-06-11 00:00:00,ADA/USDT,1.53300,1.54790,1.41720,1.43630,493513595,737021817.83930,1540956
1623283200000,2021-06-10 00:00:00,ADA/USDT,1.62800,1.63740,1.50630,1.53310,479933425,749662793.82330,1383603
1623196800000,2021-06-09 00:00:00,ADA/USDT,1.58090,1.63580,1.48240,1.62800,739617209,1156180965.91430,1748863
1623110400000,2021-06-08 00:00:00,ADA/USDT,1.56580,1.59570,1.40000,1.58110,998082102,1511151721.55990,1997439
1623024000000,2021-06-07 00:00:00,ADA/USDT,1.67650,1.74090,1.54870,1.56580,584487914,977589179.86244,1503278
1622937600000,2021-06-06 00:00:00,ADA/USDT,1.65560,1.70810,1.64500,1.67650,377573055,632747040.37190,1161478
1622851200000,2021-06-05 00:00:00,ADA/USDT,1.70860,1.78200,1.60970,1.65560,622135499,1058040715.30898,1649830
1622764800000,2021-06-04 00:00:00,ADA/USDT,1.84550,1.84960,1.60880,1.70850,970116819,1653322099.40588,2161586
1622678400000,2021-06-03 00:00:00,ADA/USDT,1.75320,1.89070,1.71230,1.84560,646213062,1174965716.18114,1595360
1622592000000,2021-06-02 00:00:00,ADA/USDT,1.73670,1.80480,1.71710,1.75320,691792701,1223191593.39304,1622908
1622505600000,2021-06-01 00:00:00,ADA/USDT,1.73690,1.77960,1.65270,1.73660,846909077,1456235425.03064,1970593
1622419200000,2021-05-31 00:00:00,ADA/USDT,1.57550,1.75000,1.52500,1.73690,1007911491,1635337956.68824,2147004
1622332800000,2021-05-30 00:00:00,ADA/USDT,1.40100,1.69930,1.34470,1.57540,1320296898,2091557430.75554,2625628
1622246400000,2021-05-29 00:00:00,ADA/USDT,1.51430,1.56390,1.33410,1.40100,943437720,1357589348.74010,2034505
1622160000000,2021-05-28 00:00:00,ADA/USDT,1.65470,1.67640,1.45000,1.51440,1024846342,1583882087.55940,2422306
1622073600000,2021-05-27 00:00:00,ADA/USDT,1.77800,1.78890,1.60750,1.65490,768490110,1300845751.29999,1973644
1621987200000,2021-05-26 00:00:00,ADA/USDT,1.55290,1.83160,1.55200,1.77800,1172870161,2017466897.37358,2544831
1621900800000,2021-05-25 00:00:00,ADA/USDT,1.54810,1.65030,1.43460,1.55280,1137251177,1744008883.63475,2366044
1621814400000,2021-05-24 00:00:00,ADA/USDT,1.31360,1.59630,1.25700,1.54830,1375036858,1996816653.59315,2671173
1621728000000,2021-05-23 00:00:00,ADA/USDT,1.46290,1.53990,1.05000,1.31450,2127371804,2669648007.07743,3618566
1621641600000,2021-05-22 00:00:00,ADA/USDT,1.54730,1.60250,1.36560,1.46250,1259250303,1879605660.01176,2575566
1621555200000,2021-05-21 00:00:00,ADA/USDT,1.79990,1.86980,1.31970,1.54740,1596844188,2554791354.34931,3219482
1621468800000,2021-05-20 00:00:00,ADA/USDT,1.46650,1.94530,1.31420,1.79980,1925615389,3252743694.19162,3750634
1621382400000,2021-05-19 00:00:00,ADA/USDT,2.00450,2.03030,1.00000,1.46550,2972865064,4830160876.07575,5516926
1621296000000,2021-05-18 00:00:00,ADA/USDT,2.03090,2.14930,1.97350,2.00460,911302625,1873336944.73150,2355156
1621209600000,2021-05-17 00:00:00,ADA/USDT,2.30100,2.33000,1.92000,2.03160,1714291334,3602221732.96594,3847754
1621123200000,2021-05-16 00:00:00,ADA/USDT,2.17540,2.47050,2.01410,2.30100,1800555517,4069555733.62997,4132752
1621036800000,2021-05-15 00:00:00,ADA/USDT,2.01010,2.38100,1.96500,2.17560,2036602362,4484961625.39049,4650826
1620950400000,2021-05-14 00:00:00,ADA/USDT,1.92970,2.04520,1.81350,2.01010,930367448,1782943066.28631,1924314
1620864000000,2021-05-13 00:00:00,ADA/USDT,1.56660,1.97310,1.49370,1.92920,2059322169,3722203572.20991,4056653
1620777600000,2021-05-12 00:00:00,ADA/USDT,1.76330,1.82300,1.54000,1.56640,893512829,1541159734.15411,1685676
1620691200000,2021-05-11 00:00:00,ADA/USDT,1.64248,1.78120,1.59509,1.76310,794999414,1352270318.98801,1539420
1620604800000,2021-05-10 00:00:00,ADA/USDT,1.76836,1.82646,1.51077,1.64190,1102083130,1892662630.99815,1964669
1620518400000,2021-05-09 00:00:00,ADA/USDT,1.62207,1.83650,1.57353,1.76859,1411267753,2454514065.87897,2361820
1620432000000,2021-05-08 00:00:00,ADA/USDT,1.65343,1.65565,1.56243,1.62207,596115304,961733731.96772,1063529
1620345600000,2021-05-07 00:00:00,ADA/USDT,1.65181,1.75220,1.52537,1.65339,1254756353,2075974797.46962,1997375
1620259200000,2021-05-06 00:00:00,ADA/USDT,1.48234,1.70441,1.43114,1.65180,2039647790,3233058020.97899,3146749
1620172800000,2021-05-05 00:00:00,ADA/USDT,1.27055,1.49800,1.25941,1.48206,906992031,1265632938.37805,1488674
1620086400000,2021-05-04 00:00:00,ADA/USDT,1.36373,1.36959,1.25526,1.27048,753700515,985267810.77967,1205370
1620000000000,2021-05-03 00:00:00,ADA/USDT,1.32816,1.38351,1.32217,1.36372,467997341,634253495.58906,807195
1619913600000,2021-05-02 00:00:00,ADA/USDT,1.35357,1.35750,1.29500,1.32811,428596936,569179861.75570,735956
1619827200000,2021-05-01 00:00:00,ADA/USDT,1.35455,1.36996,1.31385,1.35357,389287021,522929857.28357,702543
1619740800000,2021-04-30 00:00:00,ADA/USDT,1.30785,1.37113,1.28800,1.35455,507075540,680758169.78887,868455
1619654400000,2021-04-29 00:00:00,ADA/USDT,1.33871,1.41392,1.26743,1.30785,961133404,1291659985.36748,1413663
1619568000000,2021-04-28 00:00:00,ADA/USDT,1.30744,1.35101,1.23456,1.33871,695122919,904447875.00514,1124951
1619481600000,2021-04-27 00:00:00,ADA/USDT,1.23814,1.33592,1.22438,1.30745,657930273,846287214.87339,1101622
1619395200000,2021-04-26 00:00:00,ADA/USDT,1.09086,1.25313,1.07916,1.23816,776895778,932514986.40371,1329191
1619308800000,2021-04-25 00:00:00,ADA/USDT,1.10330,1.14767,1.02005,1.09093,569545555,625358024.13593,980524
1619222400000,2021-04-24 00:00:00,ADA/USDT,1.15898,1.19828,1.09395,1.10326,762926079,869239370.00167,1215561
1619136000000,2021-04-23 00:00:00,ADA/USDT,1.14485,1.16894,0.90494,1.15866,1602152834,1708456020.21116,2293731
1619049600000,2021-04-22 00:00:00,ADA/USDT,1.20441,1.28336,1.11403,1.14487,762698008,919082988.20818,1443427
1618963200000,2021-04-21 00:00:00,ADA/USDT,1.26748,1.28792,1.19772,1.20426,581295940,725563380.41493,1150715
1618876800000,2021-04-20 00:00:00,ADA/USDT,1.19494,1.28359,1.12000,1.26764,776519508,927399483.32261,1392023
1618790400000,2021-04-19 00:00:00,ADA/USDT,1.27744,1.32539,1.17041,1.19490,861736571,1070053883.95982,1406297
1618704000000,2021-04-18 00:00:00,ADA/USDT,1.37042,1.38554,1.04066,1.27744,1615721644,1971842521.86466,2241001
1618617600000,2021-04-17 00:00:00,ADA/USDT,1.41283,1.46200,1.35853,1.37040,609587507,859946808.44438,1044690
1618531200000,2021-04-16 00:00:00,ADA/USDT,1.48077,1.52600,1.32515,1.41272,1016022210,1445151277.46162,1595510
1618444800000,2021-04-15 00:00:00,ADA/USDT,1.45443,1.50173,1.41224,1.48103,822545456,1204471462.08781,1331146
1618358400000,2021-04-14 00:00:00,ADA/USDT,1.41588,1.56690,1.33383,1.45412,1921020338,2802892416.31218,2864376
1618272000000,2021-04-13 00:00:00,ADA/USDT,1.31698,1.44532,1.28500,1.41587,1099545874,1512480433.97211,1615917
1618185600000,2021-04-12 00:00:00,ADA/USDT,1.26757,1.35201,1.26363,1.31676,921180555,1205181547.33849,1470729
1618099200000,2021-04-11 00:00:00,ADA/USDT,1.21899,1.29319,1.20106,1.26757,752747575,942345283.86110,1172504
1618012800000,2021-04-10 00:00:00,ADA/USDT,1.20362,1.25456,1.19619,1.21892,436985297,534810648.25328,751667
1617926400000,2021-04-09 00:00:00,ADA/USDT,1.22030,1.23140,1.19220,1.20364,305953279,370614821.95937,521531
1617840000000,2021-04-08 00:00:00,ADA/USDT,1.17414,1.22774,1.17148,1.22030,392826243,473148556.83727,675393
1617753600000,2021-04-07 00:00:00,ADA/USDT,1.25529,1.29326,1.15858,1.17391,870923868,1058908387.16730,1270887
1617667200000,2021-04-06 00:00:00,ADA/USDT,1.21422,1.34610,1.19092,1.25529,1513820825,1910659605.34869,1860311
1617580800000,2021-04-05 00:00:00,ADA/USDT,1.18404,1.23084,1.16400,1.21400,548869739,656127996.66719,807937
1617494400000,2021-04-04 00:00:00,ADA/USDT,1.16379,1.19593,1.15114,1.18403,326478741,384931601.55581,551481
1617408000000,2021-04-03 00:00:00,ADA/USDT,1.19292,1.24576,1.16008,1.16378,638844266,773436493.86064,879545
1617321600000,2021-04-02 00:00:00,ADA/USDT,1.18625,1.24720,1.18300,1.19283,529168873,640475071.95816,776443
1617235200000,2021-04-01 00:00:00,ADA/USDT,1.19365,1.21153,1.17318,1.18623,396027883,472793130.82276,617674
1617148800000,2021-03-31 00:00:00,ADA/USDT,1.21422,1.21607,1.14534,1.19364,569586297,677547005.54901,886975
1617062400000,2021-03-30 00:00:00,ADA/USDT,1.20366,1.23964,1.19100,1.21415,425002752,517661777.18880,693781
1616976000000,2021-03-29 00:00:00,ADA/USDT,1.19111,1.23135,1.18005,1.20366,397911295,479985735.10102,664277
1616889600000,2021-03-28 00:00:00,ADA/USDT,1.17725,1.22077,1.16771,1.19102,389076755,462991732.00475,675263
1616803200000,2021-03-27 00:00:00,ADA/USDT,1.21608,1.24119,1.15800,1.17727,560350731,667582091.01103,880271
