https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1636761600000,2021-11-13 00:00:00,XMR/USDT,260.96,275.15,258.23,270.93,147723.291,39258442.02290,150218
1636675200000,2021-11-12 00:00:00,XMR/USDT,263.90,267.40,251.84,260.93,207832.147,54046622.01703,194134
1636588800000,2021-11-11 00:00:00,XMR/USDT,267.16,271.46,261.15,263.94,249164.859,66393507.04726,193047
1636502400000,2021-11-10 00:00:00,XMR/USDT,289.95,293.46,259.64,267.19,374846.519,105115435.61787,299594
1636416000000,2021-11-09 00:00:00,XMR/USDT,275.38,294.75,269.10,289.95,382775.424,107134601.53978,288499
1636329600000,2021-11-08 00:00:00,XMR/USDT,267.20,275.53,262.20,275.35,186495.435,50099399.75783,182865
1636243200000,2021-11-07 00:00:00,XMR/USDT,260.12,267.20,258.98,267.19,122743.009,32239386.90251,120999
1636156800000,2021-11-06 00:00:00,XMR/USDT,255.26,262.80,248.82,260.10,124545.529,31919911.99817,151773
1636070400000,2021-11-05 00:00:00,XMR/USDT,260.88,263.33,253.52,255.15,149603.231,38638774.74842,146457
1635984000000,2021-11-04 00:00:00,XMR/USDT,266.49,267.38,256.30,260.90,145766.107,38175596.24163,137210
1635897600000,2021-11-03 00:00:00,XMR/USDT,275.62,275.80,263.45,266.46,144340.585,39020150.63044,139565
1635811200000,2021-11-02 00:00:00,XMR/USDT,271.22,277.91,268.03,275.60,124136.619,33831987.28109,116297
1635724800000,2021-11-01 00:00:00,XMR/USDT,275.28,278.68,267.34,271.24,211028.919,57614701.68481,168222
1635638400000,2021-10-31 00:00:00,XMR/USDT,263.56,276.70,262.87,275.34,254118.164,68626603.11681,195336
1635552000000,2021-10-30 00:00:00,XMR/USDT,269.10,269.99,260.62,263.54,189037.659,50213557.43950,128186
1635465600000,2021-10-29 00:00:00,XMR/USDT,267.06,271.33,264.95,269.08,253742.455,68072852.18309,155930
1635379200000,2021-10-28 00:00:00,XMR/USDT,255.75,270.98,252.76,267.09,336756.407,88832468.66743,224850
1635292800000,2021-10-27 00:00:00,XMR/USDT,280.53,283.95,246.00,255.78,408214.307,108876936.22439,290480
1635206400000,2021-10-26 00:00:00,XMR/USDT,287.02,294.96,279.34,280.43,420572.796,121273052.94471,272856
1635120000000,2021-10-25 00:00:00,XMR/USDT,289.59,300.39,284.45,287.00,384169.247,111455332.60329,263504
1635033600000,2021-10-24 00:00:00,XMR/USDT,267.89,295.52,266.96,289.58,487248.350,136877267.33139,342823
1634947200000,2021-10-23 00:00:00,XMR/USDT,266.89,270.16,261.45,267.85,153108.176,40827325.71877,152384
1634860800000,2021-10-22 00:00:00,XMR/USDT,271.42,276.00,264.15,266.93,245039.643,66324166.34240,198420
1634774400000,2021-10-21 00:00:00,XMR/USDT,260.68,276.07,256.74,271.45,372682.284,99202221.13069,264804
1634688000000,2021-10-20 00:00:00,XMR/USDT,255.30,266.09,253.52,260.67,196507.461,51062029.22721,177124
1634601600000,2021-10-19 00:00:00,XMR/USDT,256.82,260.83,251.47,255.31,136635.244,34913022.39211,128780
1634515200000,2021-10-18 00:00:00,XMR/USDT,261.60,264.78,252.54,256.85,152542.999,39454403.69092,145835
1634428800000,2021-10-17 00:00:00,XMR/USDT,268.05,268.73,253.25,261.64,173644.864,45526938.96851,139838
1634342400000,2021-10-16 00:00:00,XMR/USDT,274.52,275.00,264.97,268.08,204895.383,55360802.28015,167635
1634256000000,2021-10-15 00:00:00,XMR/USDT,266.88,279.52,260.81,274.49,299610.746,81647057.93131,215237
1634169600000,2021-10-14 00:00:00,XMR/USDT,274.67,274.96,263.85,266.90,244723.090,66263306.63039,192465
1634083200000,2021-10-13 00:00:00,XMR/USDT,277.34,283.69,269.40,274.51,196079.688,53945314.12480,200172
1633996800000,2021-10-12 00:00:00,XMR/USDT,276.68,281.33,268.00,277.46,288686.725,79556334.22534,238557
1633910400000,2021-10-11 00:00:00,XMR/USDT,270.05,280.07,265.13,276.69,197437.138,54050875.62869,150971
1633824000000,2021-10-10 00:00:00,XMR/USDT,278.62,282.81,268.98,270.05,142387.132,39520506.08244,129372
1633737600000,2021-10-09 00:00:00,XMR/USDT,278.46,282.53,273.65,278.61,146046.237,40550135.04433,119380
1633651200000,2021-10-08 00:00:00,XMR/USDT,278.24,286.88,276.42,278.47,224717.241,63220804.00968,179959
1633564800000,2021-10-07 00:00:00,XMR/USDT,286.71,297.83,275.91,278.24,291933.362,83422272.81283,233413
1633478400000,2021-10-06 00:00:00,XMR/USDT,270.64,294.94,262.06,286.69,385124.269,107540106.06168,293396
1633392000000,2021-10-05 00:00:00,XMR/USDT,264.88,276.00,261.14,270.67,234749.575,63071791.94127,197869
1633305600000,2021-10-04 00:00:00,XMR/USDT,259.57,267.36,251.19,264.87,225255.954,58344915.84385,202411
1633219200000,2021-10-03 00:00:00,XMR/USDT,252.81,264.04,249.81,259.56,158280.542,40741897.61223,153147
1633132800000,2021-10-02 00:00:00,XMR/USDT,257.61,262.65,251.36,252.81,198807.503,51004339.22232,170896
1633046400000,2021-10-01 00:00:00,XMR/USDT,251.22,261.43,243.04,257.59,221504.887,56212474.67100,208354
1632960000000,2021-09-30 00:00:00,XMR/USDT,233.53,254.34,232.57,251.27,196970.380,48540327.90541,189842
1632873600000,2021-09-29 00:00:00,XMR/USDT,229.37,240.74,228.53,233.59,165772.467,39081128.43376,149663
1632787200000,2021-09-28 00:00:00,XMR/USDT,234.06,243.60,228.00,229.45,192505.159,45312635.27444,166372
1632700800000,2021-09-27 00:00:00,XMR/USDT,234.03,248.11,233.52,234.06,240035.178,57864546.31558,208614
1632614400000,2021-09-26 00:00:00,XMR/USDT,235.58,236.93,221.48,234.08,218852.189,50777817.10953,168232
1632528000000,2021-09-25 00:00:00,XMR/USDT,233.26,242.31,229.82,235.64,183907.433,43603415.98042,154185
1632441600000,2021-09-24 00:00:00,XMR/USDT,248.69,254.36,223.30,233.33,261728.846,62197246.46758,198693
1632355200000,2021-09-23 00:00:00,XMR/USDT,244.79,251.08,242.89,248.72,176611.264,43687788.58273,158188
1632268800000,2021-09-22 00:00:00,XMR/USDT,217.95,245.28,214.25,244.90,251960.891,57997670.19553,177651
1632182400000,2021-09-21 00:00:00,XMR/USDT,232.65,237.34,211.89,217.94,347928.234,78446461.71406,234594
1632096000000,2021-09-20 00:00:00,XMR/USDT,259.85,261.67,225.77,232.71,379585.117,92031710.00105,276057
1632009600000,2021-09-19 00:00:00,XMR/USDT,272.03,276.68,257.95,259.85,196260.752,52650141.81675,152170
1631923200000,2021-09-18 00:00:00,XMR/USDT,262.68,272.28,259.78,272.03,159437.636,42725100.35868,125436
1631836800000,2021-09-17 00:00:00,XMR/USDT,263.96,267.70,256.61,262.62,155977.984,40920827.29514,130479
1631750400000,2021-09-16 00:00:00,XMR/USDT,269.41,273.51,259.34,263.97,189017.477,50497994.01986,137001
1631664000000,2021-09-15 00:00:00,XMR/USDT,269.15,275.00,265.19,269.42,176837.387,47659930.77188,139100
1631577600000,2021-09-14 00:00:00,XMR/USDT,263.32,275.72,255.74,269.01,362049.812,95337555.51050,238713
1631491200000,2021-09-13 00:00:00,XMR/USDT,256.29,271.23,239.73,263.32,511576.905,132059493.55838,308359
1631404800000,2021-09-12 00:00:00,XMR/USDT,249.93,258.69,246.06,256.33,145905.694,36878192.00575,133891
1631318400000,2021-09-11 00:00:00,XMR/USDT,249.13,258.66,247.08,249.96,142663.640,36199907.65794,118237
1631232000000,2021-09-10 00:00:00,XMR/USDT,261.71,268.42,244.14,249.42,214626.176,55577563.27996,165633
1631145600000,2021-09-09 00:00:00,XMR/USDT,257.19,267.11,253.34,261.80,250234.859,65442882.11842,184002
1631059200000,2021-09-08 00:00:00,XMR/USDT,262.90,270.92,244.74,257.19,304698.021,78960720.09768,235327
1630972800000,2021-09-07 00:00:00,XMR/USDT,315.33,316.82,224.43,262.82,484266.219,135079821.41563,362952
1630886400000,2021-09-06 00:00:00,XMR/USDT,315.94,322.73,297.00,315.54,329939.413,103341198.49245,214616
1630800000000,2021-09-05 00:00:00,XMR/USDT,305.69,320.46,300.14,315.89,309435.659,96153426.92767,209127
1630713600000,2021-09-04 00:00:00,XMR/USDT,304.63,312.41,298.97,305.69,188960.542,57899056.15498,142374
1630627200000,2021-09-03 00:00:00,XMR/USDT,303.13,310.29,297.00,304.61,200713.297,61287339.09315,153217
1630540800000,2021-09-02 00:00:00,XMR/USDT,303.26,310.23,297.70,303.03,222935.161,67925331.75590,187832
1630454400000,2021-09-01 00:00:00,XMR/USDT,286.02,304.19,280.00,303.23,259375.244,76769846.10868,180389
1630368000000,2021-08-31 00:00:00,XMR/USDT,281.85,293.18,279.30,286.03,171614.854,49088461.58963,141272
1630281600000,2021-08-30 00:00:00,XMR/USDT,291.72,295.47,280.73,281.95,197600.734,56952653.93089,154643
1630195200000,2021-08-29 00:00:00,XMR/USDT,300.92,307.13,287.11,291.73,226901.685,66731847.26053,161373
1630108800000,2021-08-28 00:00:00,XMR/USDT,315.21,316.86,298.24,300.88,175534.730,53614153.69200,163683
1630022400000,2021-08-27 00:00:00,XMR/USDT,291.61,317.06,285.73,315.29,226849.101,69136360.42722,202851
